date,close,open,high,low,volume
2011-12-20,18080.20 ,18044.75 ,18270.70 ,18010.26 ,1200000000
2011-12-21,18416.45 ,18462.64 ,18473.19 ,18288.65 ,1420000000
2011-12-22,18378.23 ,18356.87 ,18388.01 ,18238.38 ,903860000
2011-12-23,18629.17 ,18589.68 ,18636.75 ,18539.59 ,965400000
2011-12-28,18518.67 ,18621.50 ,18621.50 ,18461.97 ,862670000
2011-12-29,18397.92 ,18329.61 ,18409.12 ,18293.81 ,1210000000
2011-12-30,18434.39 ,18489.04 ,18506.27 ,18415.85 ,837150000
2012-01-03,18877.41 ,18770.64 ,18886.12 ,18724.17 ,1250000000
2012-01-04,18727.31 ,18970.60 ,18970.60 ,18687.94 ,1170000000
2012-01-05,18813.41 ,18753.38 ,18821.09 ,18723.28 ,1040000000
2012-01-06,18593.06 ,18784.86 ,18784.86 ,18506.58 ,1430000000
2012-01-09,18865.72 ,18588.36 ,18884.26 ,18302.84 ,1380000000
2012-01-10,19004.28 ,18948.12 ,19086.53 ,18858.57 ,1990000000
2012-01-11,19151.94 ,19071.90 ,19175.85 ,18983.14 ,2040000000
2012-01-12,19095.38 ,19112.76 ,19261.29 ,19050.95 ,1790000000
2012-01-13,19204.42 ,19232.21 ,19232.21 ,19073.18 ,2020000000
2012-01-16,19012.20 ,19070.74 ,19070.74 ,18985.75 ,1350000000
2012-01-17,19627.75 ,19198.09 ,19640.28 ,19173.29 ,2590000000
2012-01-18,19686.92 ,19651.59 ,19726.84 ,19577.07 ,1950000000
2012-01-19,19942.95 ,19842.46 ,19956.54 ,19776.32 ,2500000000
2012-01-20,20110.37 ,20161.72 ,20161.72 ,19927.88 ,1970000000
2012-01-26,20439.14 ,20453.47 ,20453.47 ,20301.59 ,2040000000
2012-01-27,20501.67 ,20443.46 ,20590.80 ,20384.05 ,1810000000
2012-01-30,20160.41 ,20518.00 ,20518.00 ,20144.95 ,2140000000
2012-01-31,20390.49 ,20326.49 ,20465.89 ,20219.27 ,2390000000
2012-02-01,20333.37 ,20394.67 ,20534.22 ,20269.51 ,1500000000
2012-02-02,20739.45 ,20638.96 ,20761.70 ,20564.97 ,2100000000
2012-02-03,20756.98 ,20680.71 ,20796.74 ,20639.49 ,1660000000
2012-02-06,20709.94 ,21015.55 ,21015.55 ,20633.13 ,1900000000
2012-02-07,20699.19 ,20808.05 ,20881.85 ,20649.27 ,1520000000
2012-02-08,21018.46 ,20827.89 ,21023.33 ,20755.73 ,1740000000
2012-02-09,21010.01 ,20922.29 ,21053.06 ,20787.84 ,2210000000
2012-02-10,20783.86 ,20986.25 ,21002.33 ,20703.79 ,2000000000
2012-02-13,20887.40 ,20718.80 ,20969.80 ,20673.96 ,1520000000
2012-02-14,20917.83 ,20845.24 ,20947.95 ,20813.53 ,1170000000
2012-02-15,21365.23 ,20993.58 ,21403.28 ,20933.39 ,2040000000
2012-02-16,21277.28 ,21266.51 ,21317.72 ,21157.55 ,1550000000
2012-02-17,21491.62 ,21503.59 ,21546.73 ,21381.69 ,1590000000
2012-02-20,21424.79 ,21760.34 ,21760.34 ,21393.48 ,1860000000
2012-02-21,21478.72 ,21434.31 ,21480.34 ,21221.39 ,1550000000
2012-02-22,21549.28 ,21339.02 ,21569.74 ,21302.19 ,1380000000
2012-02-23,21380.99 ,21356.53 ,21428.50 ,21325.56 ,1130000000
2012-02-24,21406.86 ,21438.97 ,21468.93 ,21292.40 ,1390000000
2012-02-27,21217.86 ,21381.66 ,21589.02 ,21076.52 ,1610000000
2012-02-28,21568.73 ,21303.39 ,21583.07 ,21273.99 ,1610000000
2012-02-29,21680.08 ,21643.85 ,21716.76 ,21525.91 ,1560000000
2012-03-01,21387.96 ,21578.19 ,21641.14 ,21338.29 ,1380000000
2012-03-02,21562.26 ,21618.15 ,21623.24 ,21531.93 ,1590000000
2012-03-05,21265.31 ,21518.03 ,21578.76 ,21230.61 ,1260000000
2012-03-06,20806.25 ,21173.74 ,21173.74 ,20789.36 ,3940000000
2012-03-07,20627.78 ,20521.96 ,20732.87 ,20521.96 ,2210000000
2012-03-08,20900.73 ,20722.95 ,20909.71 ,20681.09 ,1590000000
2012-03-09,21086.00 ,20930.93 ,21209.79 ,20917.68 ,1400000000
2012-03-12,21134.18 ,21073.59 ,21170.55 ,20924.36 ,1130000000
2012-03-13,21339.70 ,21279.41 ,21427.12 ,21261.32 ,1360000000
2012-03-14,21307.89 ,21564.21 ,21638.32 ,21263.02 ,1920000000
2012-03-15,21353.53 ,21323.06 ,21368.48 ,21162.17 ,1320000000
2012-03-16,21317.85 ,21350.25 ,21438.62 ,21253.39 ,1540000000
2012-03-19,21115.29 ,21454.01 ,21454.01 ,21075.38 ,1350000000
2012-03-20,20888.24 ,21183.04 ,21183.04 ,20786.69 ,1710000000
2012-03-21,20856.63 ,20948.13 ,20993.48 ,20756.03 ,1510000000
2012-03-22,20901.56 ,20886.12 ,20978.49 ,20801.79 ,1170000000
2012-03-23,20668.80 ,20740.56 ,20742.70 ,20596.89 ,1570000000
2012-03-26,20668.86 ,20672.37 ,20776.36 ,20580.72 ,1430000000
2012-03-27,21046.91 ,20921.80 ,21063.38 ,20896.19 ,1530000000
2012-03-28,20885.42 ,20959.98 ,20989.58 ,20798.09 ,1500000000
2012-03-29,20609.39 ,20720.34 ,20720.34 ,20527.26 ,1670000000
2012-03-30,20555.58 ,20380.06 ,20566.09 ,20374.03 ,1910000000
2012-04-02,20522.26 ,20662.97 ,20662.97 ,20417.69 ,1070000000
2012-04-03,20790.98 ,20704.15 ,20816.09 ,20588.20 ,1370000000
2012-04-05,20593.00 ,20479.27 ,20670.20 ,20404.15 ,1410000000
2012-04-10,20356.24 ,20387.43 ,20472.96 ,20297.39 ,1240000000
2012-04-11,20140.67 ,20092.96 ,20188.56 ,20035.68 ,1290000000
2012-04-12,20327.32 ,20179.72 ,20360.48 ,20138.02 ,1540000000
2012-04-13,20701.04 ,20640.50 ,20719.04 ,20574.35 ,2070000000
2012-04-16,20610.64 ,20516.09 ,20625.45 ,20514.09 ,5040000000
2012-04-17,20562.31 ,20678.04 ,20678.04 ,20392.57 ,1490000000
2012-04-18,20780.73 ,20800.21 ,20862.32 ,20715.94 ,1480000000
2012-04-19,20995.01 ,20767.46 ,20995.01 ,20767.46 ,1120000000
2012-04-20,21010.64 ,20933.27 ,21076.43 ,20881.62 ,1080000000
2012-04-23,20624.39 ,20970.96 ,20970.96 ,20624.39 ,1190000000
2012-04-24,20677.16 ,20606.17 ,20771.79 ,20534.13 ,1280000000
2012-04-25,20646.29 ,20751.54 ,20751.82 ,20584.98 ,1060000000
2012-04-26,20809.71 ,20753.18 ,20826.91 ,20674.94 ,1110000000
2012-04-27,20741.45 ,20916.08 ,20929.96 ,20648.77 ,1550000000
2012-04-30,21094.21 ,20889.77 ,21105.57 ,20889.77 ,1350000000
2012-05-02,21309.08 ,21245.48 ,21385.30 ,21237.17 ,1550000000
2012-05-03,21249.53 ,21209.44 ,21256.81 ,21153.63 ,7110000000
2012-05-04,21086.00 ,21107.19 ,21170.64 ,21061.14 ,1370000000
2012-05-07,20536.65 ,20658.41 ,20674.45 ,20477.86 ,2200000000
2012-05-08,20484.75 ,20647.38 ,20647.38 ,20399.38 ,1480000000
2012-05-09,20330.64 ,20361.55 ,20371.66 ,20257.61 ,1800000000
2012-05-10,20227.28 ,20313.97 ,20375.04 ,20091.68 ,1720000000
2012-05-11,19964.63 ,20083.27 ,20083.27 ,19901.41 ,1620000000
2012-05-14,19735.04 ,20037.52 ,20044.69 ,19715.51 ,1730000000
2012-05-15,19894.31 ,19702.54 ,19923.19 ,19639.85 ,1870000000
2012-05-16,19259.83 ,19655.34 ,19655.34 ,19181.19 ,2070000000
2012-05-17,19200.93 ,19369.43 ,19452.30 ,19139.73 ,1790000000
2012-05-18,18951.85 ,18787.00 ,18985.43 ,18622.31 ,2370000000
2012-05-21,18922.32 ,18902.00 ,18953.68 ,18796.69 ,1240000000
2012-05-22,19039.15 ,19061.42 ,19182.66 ,19002.64 ,1470000000
2012-05-23,18786.19 ,18842.32 ,18845.84 ,18661.48 ,1480000000
2012-05-24,18666.40 ,18755.09 ,18835.81 ,18654.76 ,1400000000
2012-05-25,18713.41 ,18734.38 ,18778.44 ,18577.09 ,1580000000
2012-05-28,18800.99 ,18672.32 ,18858.32 ,18672.32 ,1270000000
2012-05-29,19055.46 ,18735.50 ,19058.47 ,18735.50 ,1510000000
2012-05-30,18690.22 ,18897.12 ,18897.12 ,18604.45 ,1930000000
2012-05-31,18629.52 ,18470.77 ,18657.90 ,18378.14 ,4200000000
2012-06-01,18558.34 ,18498.91 ,18726.44 ,18487.66 ,1860000000
2012-06-04,18185.59 ,18249.61 ,18249.61 ,18056.40 ,1610000000
2012-06-05,18259.03 ,18373.22 ,18412.02 ,18223.13 ,1370000000
2012-06-06,18520.53 ,18349.68 ,18521.57 ,18320.61 ,1640000000
2012-06-07,18678.29 ,18825.50 ,18845.57 ,18624.43 ,1550000000
2012-06-08,18502.34 ,18797.94 ,18797.94 ,18461.18 ,2550000000
2012-06-11,18953.63 ,18978.88 ,18978.88 ,18847.67 ,1530000000
2012-06-12,18872.56 ,18719.89 ,18925.79 ,18708.26 ,1340000000
2012-06-13,19026.52 ,18948.45 ,19029.55 ,18812.94 ,1420000000
2012-06-14,18808.40 ,18901.71 ,18937.54 ,18795.65 ,1310000000
2012-06-15,19233.94 ,18924.09 ,19254.56 ,18919.17 ,2720000000
2012-06-18,19427.81 ,19578.13 ,19578.13 ,19395.93 ,1580000000
2012-06-19,19416.67 ,19451.20 ,19472.05 ,19320.18 ,1210000000
2012-06-20,19518.85 ,19551.89 ,19578.82 ,19469.13 ,1180000000
2012-06-21,19265.07 ,19480.71 ,19495.54 ,19258.11 ,1300000000
2012-06-22,18995.13 ,18992.90 ,19089.45 ,18976.05 ,1080000000
2012-06-25,18897.45 ,19019.03 ,19066.75 ,18861.56 ,1130000000
2012-06-26,18981.84 ,18850.47 ,18998.47 ,18850.47 ,1320000000
2012-06-27,19176.95 ,18990.17 ,19213.92 ,18942.00 ,1430000000
2012-06-28,19025.27 ,19305.74 ,19305.74 ,19009.26 ,1470000000
2012-06-29,19441.46 ,18996.57 ,19510.77 ,18991.10 ,2040000000
2012-07-03,19735.53 ,19765.41 ,19765.41 ,19622.37 ,1530000000
2012-07-04,19709.75 ,19833.84 ,19835.13 ,19677.45 ,1400000000
2012-07-05,19809.13 ,19757.42 ,19869.11 ,19588.63 ,1270000000
2012-07-06,19800.64 ,19752.83 ,19839.12 ,19690.64 ,1760000000
2012-07-09,19428.09 ,19634.84 ,19737.92 ,19421.75 ,1440000000
2012-07-10,19396.36 ,19504.42 ,19515.89 ,19347.23 ,1180000000
2012-07-11,19419.87 ,19264.58 ,19441.12 ,19233.76 ,1640000000
2012-07-12,19025.11 ,19356.79 ,19356.79 ,18998.30 ,2020000000
2012-07-13,19092.63 ,19069.36 ,19160.49 ,19032.59 ,1270000000
2012-07-16,19121.34 ,19265.34 ,19265.34 ,19061.67 ,1100000000
2012-07-17,19455.33 ,19156.96 ,19479.28 ,19156.96 ,1400000000
2012-07-18,19239.88 ,19452.24 ,19452.24 ,19134.57 ,1170000000
2012-07-19,19559.05 ,19393.45 ,19600.32 ,19393.45 ,1690000000
2012-07-20,19640.80 ,19613.78 ,19656.11 ,19511.90 ,1300000000
2012-07-23,19053.47 ,19259.36 ,19259.36 ,18986.20 ,1260000000
2012-07-24,18903.20 ,19078.14 ,19124.96 ,18854.32 ,929870000
2012-07-25,18877.33 ,18762.20 ,18925.66 ,18710.59 ,1330000000
2012-07-26,18892.79 ,18870.33 ,18961.58 ,18793.15 ,1110000000
2012-07-27,19274.96 ,19165.03 ,19330.69 ,19162.53 ,1570000000
2012-07-30,19585.40 ,19505.03 ,19593.62 ,19478.70 ,1450000000
2012-07-31,19796.81 ,19661.41 ,19840.16 ,19618.57 ,1860000000
2012-08-01,19820.38 ,19646.96 ,19898.92 ,19646.96 ,1800000000
2012-08-02,19690.20 ,19784.15 ,19786.71 ,19651.76 ,1230000000
2012-08-03,19666.18 ,19553.79 ,19673.70 ,19454.33 ,1150000000
2012-08-06,19998.72 ,20052.50 ,20091.30 ,19978.65 ,1440000000
2012-08-07,20072.55 ,20033.87 ,20117.12 ,19983.76 ,1410000000
2012-08-08,20065.52 ,20188.88 ,20188.88 ,19966.12 ,1240000000
2012-08-09,20269.47 ,20149.20 ,20300.03 ,20149.20 ,1300000000
2012-08-10,20136.12 ,20204.71 ,20222.13 ,20045.30 ,1440000000
2012-08-13,20081.36 ,20188.48 ,20188.48 ,20037.81 ,990600000
2012-08-14,20291.68 ,20251.42 ,20299.72 ,20094.02 ,1530000000
2012-08-15,20052.29 ,20125.29 ,20135.00 ,20016.03 ,1270000000
2012-08-16,19962.95 ,20151.69 ,20151.69 ,19919.56 ,1060000000
2012-08-17,20116.07 ,20057.31 ,20147.39 ,20047.64 ,1210000000
2012-08-20,20104.27 ,20080.32 ,20109.56 ,19911.49 ,1020000000
2012-08-21,20100.09 ,20111.97 ,20141.16 ,19979.58 ,1050000000
2012-08-22,19887.78 ,19996.73 ,19996.73 ,19853.42 ,1030000000
2012-08-23,20132.24 ,19935.13 ,20133.41 ,19935.13 ,1230000000
2012-08-24,19880.03 ,19930.45 ,19930.45 ,19840.19 ,1120000000
2012-08-27,19798.67 ,19939.54 ,19939.54 ,19769.43 ,1210000000
2012-08-28,19811.80 ,19723.30 ,19856.32 ,19723.30 ,1080000000
2012-08-29,19788.51 ,19857.61 ,19863.47 ,19770.54 ,1080000000
2012-08-30,19552.91 ,19657.20 ,19657.20 ,19509.31 ,1450000000
2012-08-31,19482.57 ,19516.95 ,19554.26 ,19450.77 ,1350000000
2012-09-03,19559.21 ,19414.62 ,19608.55 ,19386.04 ,1170000000
2012-09-04,19429.91 ,19540.93 ,19572.31 ,19414.51 ,1150000000
2012-09-05,19145.07 ,19330.16 ,19330.16 ,19116.84 ,1770000000
2012-09-06,19209.30 ,19101.93 ,19216.08 ,19076.79 ,1360000000
2012-09-07,19802.16 ,19537.93 ,19829.02 ,19484.24 ,3300000000
2012-09-10,19827.17 ,19876.41 ,19930.37 ,19764.69 ,3200000000
2012-09-11,19857.88 ,19757.37 ,19907.30 ,19658.71 ,1620000000
2012-09-12,20075.39 ,19996.14 ,20118.19 ,19996.14 ,1370000000
2012-09-13,20047.63 ,20061.97 ,20146.77 ,20009.50 ,1240000000
2012-09-14,20629.78 ,20479.38 ,20648.10 ,20475.74 ,2550000000
2012-09-17,20658.11 ,20758.49 ,20758.49 ,20591.44 ,1550000000
2012-09-18,20601.93 ,20622.12 ,20712.69 ,20568.12 ,1450000000
2012-09-19,20841.91 ,20609.52 ,20895.61 ,20609.52 ,1940000000
2012-09-20,20590.92 ,20816.77 ,20816.77 ,20578.56 ,1500000000
2012-09-21,20734.94 ,20697.27 ,20808.04 ,20677.14 ,1840000000
2012-09-24,20694.70 ,20611.10 ,20780.14 ,20503.24 ,977710000
2012-09-25,20698.68 ,20694.33 ,20758.36 ,20648.59 ,1070000000
2012-09-26,20527.73 ,20485.99 ,20576.84 ,20485.08 ,1110000000
2012-09-27,20762.29 ,20487.36 ,20850.49 ,20487.36 ,1740000000
2012-09-28,20840.38 ,20757.97 ,20889.90 ,20725.52 ,1400000000
2012-10-03,20888.28 ,20951.38 ,21005.68 ,20799.82 ,1380000000
2012-10-04,20907.95 ,20914.32 ,20947.30 ,20835.06 ,1030000000
2012-10-05,21012.38 ,21007.60 ,21021.24 ,20924.73 ,1290000000
2012-10-08,20824.56 ,20979.53 ,20981.63 ,20807.93 ,1350000000
2012-10-09,20937.28 ,20926.83 ,21093.10 ,20926.83 ,1540000000
2012-10-10,20919.60 ,20785.06 ,20941.89 ,20767.36 ,1240000000
2012-10-11,20999.05 ,20813.05 ,21013.45 ,20813.05 ,2550000000
2012-10-12,21136.43 ,21051.09 ,21236.57 ,21051.09 ,2320000000
2012-10-15,21148.25 ,21137.61 ,21184.43 ,21076.95 ,1350000000
2012-10-16,21207.07 ,21257.09 ,21257.09 ,21120.17 ,1500000000
2012-10-17,21416.64 ,21421.87 ,21442.73 ,21352.88 ,1710000000
2012-10-18,21518.71 ,21490.86 ,21606.32 ,21476.30 ,2150000000
2012-10-19,21551.76 ,21565.75 ,21591.62 ,21522.91 ,1640000000
2012-10-22,21697.55 ,21440.01 ,21699.07 ,21431.24 ,1470000000
2012-10-24,21763.78 ,21561.59 ,21802.49 ,21533.24 ,1710000000
2012-10-25,21810.23 ,21792.67 ,21839.64 ,21710.84 ,1630000000
2012-10-26,21545.57 ,21847.70 ,21847.70 ,21527.54 ,1660000000
2012-10-29,21511.05 ,21478.12 ,21561.97 ,21397.09 ,1430000000
2012-10-30,21428.58 ,21549.17 ,21575.03 ,21338.65 ,1430000000
2012-10-31,21641.82 ,21539.49 ,21648.64 ,21496.92 ,1550000000
2012-11-01,21821.87 ,21573.93 ,21832.56 ,21506.05 ,1670000000
2012-11-02,22111.33 ,22066.29 ,22149.70 ,22019.65 ,1850000000
2012-11-05,22006.40 ,22044.21 ,22141.13 ,21990.68 ,1170000000
2012-11-06,21944.43 ,21959.99 ,22008.86 ,21832.28 ,1320000000
2012-11-07,22099.85 ,22020.40 ,22099.85 ,21811.19 ,1560000000
2012-11-08,21566.91 ,21785.83 ,21871.85 ,21555.75 ,1670000000
2012-11-09,21384.38 ,21433.60 ,21525.49 ,21330.34 ,1460000000
2012-11-12,21430.30 ,21367.57 ,21462.45 ,21339.19 ,922160000
2012-11-13,21188.65 ,21372.87 ,21399.61 ,21181.92 ,1350000000
2012-11-14,21441.99 ,21250.97 ,21446.36 ,21221.31 ,1300000000
2012-11-15,21108.93 ,21188.94 ,21288.48 ,21098.41 ,1410000000
2012-11-16,21159.01 ,21203.82 ,21205.31 ,21105.21 ,1150000000
2012-11-19,21262.06 ,21209.95 ,21303.10 ,21136.32 ,1100000000
2012-11-20,21228.28 ,21478.00 ,21478.00 ,21213.12 ,1170000000
2012-11-21,21524.36 ,21367.55 ,21530.44 ,21229.14 ,1360000000
2012-11-22,21743.20 ,21595.59 ,21774.40 ,21517.91 ,1450000000
2012-11-23,21913.98 ,21729.72 ,21924.06 ,21723.35 ,1340000000
2012-11-26,21861.81 ,21986.36 ,21986.36 ,21827.27 ,1070000000
2012-11-27,21844.03 ,21969.71 ,22002.86 ,21820.15 ,1210000000
2012-11-28,21708.98 ,21764.91 ,21764.91 ,21629.58 ,1270000000
2012-11-29,21922.89 ,21821.05 ,21996.40 ,21786.03 ,1270000000
2012-11-30,22030.39 ,21949.40 ,22091.61 ,21918.55 ,1830000000
2012-12-03,21767.85 ,22070.44 ,22162.47 ,21716.77 ,1220000000
2012-12-04,21799.97 ,21786.07 ,21853.15 ,21687.88 ,1240000000
2012-12-05,22270.91 ,21819.01 ,22274.04 ,21804.93 ,2470000000
2012-12-06,22249.81 ,22355.89 ,22355.89 ,22215.08 ,1470000000
2012-12-07,22191.17 ,22294.73 ,22371.40 ,22188.07 ,1830000000
2012-12-10,22276.72 ,22377.56 ,22377.56 ,22235.76 ,1390000000
2012-12-11,22323.94 ,22295.99 ,22393.20 ,22244.02 ,1590000000
2012-12-12,22503.35 ,22412.90 ,22508.01 ,22412.90 ,1860000000
2012-12-13,22445.58 ,22500.99 ,22563.14 ,22380.78 ,1480000000
2012-12-14,22605.98 ,22396.72 ,22636.43 ,22396.72 ,1770000000
2012-12-17,22513.61 ,22590.76 ,22625.41 ,22453.59 ,1450000000
2012-12-18,22494.73 ,22525.46 ,22588.48 ,22449.74 ,3220000000
2012-12-19,22623.37 ,22654.65 ,22683.72 ,22562.02 ,1580000000
2012-12-20,22659.78 ,22602.99 ,22661.74 ,22483.95 ,1620000000
2012-12-21,22506.29 ,22565.09 ,22565.09 ,22423.16 ,1810000000
2012-12-24,22541.18 ,22494.71 ,22577.56 ,22494.71 ,560260000
2012-12-27,22619.78 ,22705.46 ,22718.83 ,22608.60 ,1050000000
2012-12-28,22666.59 ,22706.33 ,22706.33 ,22628.46 ,1040000000
2012-12-31,22656.92 ,22584.44 ,22698.33 ,22566.89 ,685410000
2013-01-02,23311.98 ,22860.25 ,23317.39 ,22860.25 ,2130000000
2013-01-03,23398.60 ,23390.54 ,23400.74 ,23234.43 ,2210000000
2013-01-04,23331.09 ,23370.36 ,23370.36 ,23172.28 ,1510000000
2013-01-07,23329.75 ,23345.20 ,23402.45 ,23254.23 ,1400000000
2013-01-08,23111.19 ,23264.03 ,23264.03 ,23088.40 ,1460000000
2013-01-09,23218.47 ,23154.71 ,23235.39 ,23141.67 ,1520000000
2013-01-10,23354.31 ,23240.07 ,23477.89 ,23165.64 ,1910000000
2013-01-11,23264.07 ,23478.81 ,23486.60 ,23212.90 ,1530000000
2013-01-14,23413.26 ,23326.82 ,23441.94 ,23292.07 ,1560000000
2013-01-15,23381.51 ,23388.47 ,23515.86 ,23306.17 ,1450000000
2013-01-16,23356.99 ,23390.19 ,23390.19 ,23203.24 ,1370000000
2013-01-17,23339.76 ,23471.67 ,23504.73 ,23222.96 ,1320000000
2013-01-18,23601.78 ,23509.49 ,23606.50 ,23450.77 ,1930000000
2013-01-21,23590.91 ,23565.96 ,23639.63 ,23535.47 ,1100000000
2013-01-22,23658.99 ,23596.38 ,23685.55 ,23498.96 ,1360000000
2013-01-23,23635.10 ,23700.45 ,23710.87 ,23540.42 ,1540000000
2013-01-24,23598.90 ,23585.10 ,23688.79 ,23547.79 ,1430000000
2013-01-25,23580.43 ,23653.54 ,23666.39 ,23481.37 ,1620000000
2013-01-28,23671.88 ,23621.95 ,23736.02 ,23621.95 ,1440000000
2013-01-29,23655.17 ,23659.11 ,23707.11 ,23602.85 ,3150000000
2013-01-30,23822.06 ,23767.33 ,23916.16 ,23765.57 ,1960000000
2013-01-31,23729.53 ,23799.17 ,23799.17 ,23667.94 ,1830000000
2013-02-01,23721.84 ,23763.34 ,23763.34 ,23571.30 ,1630000000
2013-02-04,23685.01 ,23866.80 ,23944.74 ,23637.18 ,2740000000
2013-02-05,23148.53 ,23406.99 ,23406.99 ,23104.27 ,2490000000
2013-02-06,23256.93 ,23292.43 ,23355.37 ,23204.05 ,1650000000
2013-02-07,23177.00 ,23259.82 ,23298.13 ,23134.78 ,2020000000
2013-02-08,23215.16 ,23101.09 ,23267.20 ,23101.09 ,1830000000
2013-02-14,23413.25 ,23460.31 ,23469.26 ,23300.60 ,1530000000
2013-02-15,23444.56 ,23315.41 ,23446.77 ,23284.05 ,1060000000
2013-02-18,23381.94 ,23477.49 ,23477.49 ,23309.55 ,1030000000
2013-02-19,23143.91 ,23368.22 ,23454.19 ,23139.08 ,1430000000
2013-02-20,23307.41 ,23310.93 ,23310.93 ,23163.86 ,1560000000
2013-02-21,22906.67 ,23026.18 ,23026.18 ,22828.17 ,2060000000
2013-02-22,22782.44 ,22840.32 ,22850.25 ,22674.59 ,1620000000
2013-02-25,22820.08 ,22852.89 ,22876.03 ,22777.63 ,1070000000
2013-02-26,22519.69 ,22639.97 ,22769.07 ,22510.76 ,1520000000
2013-02-27,22577.01 ,22656.40 ,22656.40 ,22445.34 ,1680000000
2013-02-28,23020.27 ,22826.42 ,23031.69 ,22734.84 ,2110000000
2013-03-01,22880.22 ,22957.09 ,23015.68 ,22868.69 ,2070000000
2013-03-04,22537.81 ,22866.51 ,22866.51 ,22466.08 ,2170000000
2013-03-05,22560.50 ,22621.60 ,22661.49 ,22523.69 ,1840000000
2013-03-06,22777.84 ,22750.58 ,22808.81 ,22664.94 ,1760000000
2013-03-07,22771.44 ,22729.29 ,22843.73 ,22656.37 ,1280000000
2013-03-08,23091.95 ,22839.27 ,23220.52 ,22839.27 ,1850000000
2013-03-11,23090.82 ,23131.44 ,23246.29 ,23064.93 ,1290000000
2013-03-12,22890.60 ,23133.00 ,23262.02 ,22879.18 ,1560000000
2013-03-13,22556.65 ,22901.12 ,22901.12 ,22487.33 ,1820000000
2013-03-14,22619.18 ,22484.25 ,22655.88 ,22305.54 ,1930000000
2013-03-15,22533.11 ,22705.92 ,22799.67 ,22494.04 ,2910000000
2013-03-18,22083.36 ,22185.32 ,22185.32 ,21997.72 ,2250000000
2013-03-19,22041.86 ,22138.10 ,22218.85 ,22030.66 ,1660000000
2013-03-20,22256.44 ,21990.04 ,22302.50 ,21975.90 ,1770000000
2013-03-21,22225.88 ,22285.81 ,22403.79 ,22179.50 ,1620000000
2013-03-22,22115.30 ,22186.24 ,22232.07 ,22033.18 ,1520000000
2013-03-25,22251.15 ,22327.53 ,22351.08 ,22201.06 ,1540000000
2013-03-26,22311.08 ,22208.06 ,22346.27 ,22088.56 ,1730000000
2013-03-27,22464.82 ,22385.47 ,22529.37 ,22366.02 ,1670000000
2013-03-28,22299.63 ,22390.35 ,22390.35 ,22132.33 ,2200000000
2013-04-02,22367.82 ,22203.93 ,22449.46 ,22203.93 ,1520000000
2013-04-03,22337.49 ,22527.12 ,22527.12 ,22283.16 ,1240000000
2013-04-05,21726.90 ,22230.93 ,22230.93 ,21703.28 ,2320000000
2013-04-08,21718.05 ,21733.78 ,21772.23 ,21612.05 ,1360000000
2013-04-09,21870.34 ,21800.24 ,21979.08 ,21800.24 ,1350000000
2013-04-10,22034.56 ,21963.37 ,22038.89 ,21858.81 ,1480000000
2013-04-11,22101.27 ,22198.49 ,22251.62 ,22058.30 ,1420000000
2013-04-12,22089.05 ,22185.36 ,22185.36 ,22049.58 ,1300000000
2013-04-15,21772.67 ,21998.74 ,21998.74 ,21735.31 ,1510000000
2013-04-16,21672.03 ,21571.58 ,21813.55 ,21475.33 ,1640000000
2013-04-17,21569.67 ,21794.69 ,21798.57 ,21550.72 ,1910000000
2013-04-18,21512.52 ,21440.33 ,21618.07 ,21423.25 ,1410000000
2013-04-19,22013.57 ,21517.94 ,22016.97 ,21496.29 ,2000000000
2013-04-22,22044.37 ,22038.13 ,22131.65 ,21956.53 ,1290000000
2013-04-23,21806.61 ,22085.70 ,22085.70 ,21747.47 ,1800000000
2013-04-24,22183.05 ,22067.04 ,22195.93 ,21962.90 ,1760000000
2013-04-25,22401.24 ,22298.64 ,22486.45 ,22214.65 ,1840000000
2013-04-26,22547.71 ,22559.97 ,22690.33 ,22528.95 ,1830000000
2013-04-29,22580.77 ,22567.63 ,22647.59 ,22488.65 ,1350000000
2013-04-30,22737.01 ,22769.59 ,22862.69 ,22669.54 ,1600000000
2013-05-02,22668.30 ,22692.33 ,22706.07 ,22552.31 ,1430000000
2013-05-03,22689.96 ,22811.84 ,22886.17 ,22678.67 ,1280000000
2013-05-06,22915.09 ,22967.78 ,22980.56 ,22864.91 ,1330000000
2013-05-07,23047.09 ,22924.29 ,23058.74 ,22855.58 ,1420000000
2013-05-08,23244.35 ,23215.95 ,23270.00 ,23156.26 ,1760000000
2013-05-09,23211.48 ,23353.68 ,23353.68 ,23126.81 ,1410000000
2013-05-10,23321.22 ,23213.59 ,23330.60 ,23144.12 ,1410000000
2013-05-13,22989.81 ,23245.58 ,23245.58 ,22958.87 ,1490000000
2013-05-14,22930.28 ,23124.24 ,23145.91 ,22878.64 ,1380000000
2013-05-15,23044.24 ,23074.26 ,23163.56 ,23002.32 ,1510000000
2013-05-16,23082.68 ,23110.19 ,23163.00 ,22955.90 ,1320000000
2013-05-20,23493.03 ,23348.74 ,23512.42 ,23348.74 ,1580000000
2013-05-21,23366.37 ,23425.69 ,23446.00 ,23337.75 ,3480000000
2013-05-22,23261.08 ,23341.06 ,23423.51 ,23179.46 ,1470000000
2013-05-23,22669.68 ,23066.71 ,23123.43 ,22605.69 ,2510000000
2013-05-24,22618.67 ,22679.36 ,22781.54 ,22470.53 ,1410000000
